OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, mujets, up, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.032047
2, mujets, down, 0, 0.0, 2.4, 100.0, 120.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.032047
2, mujets, central, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0348072
2, mujets, down, 0, 0.0, 2.4, 120.0, 160.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0348072
2, mujets, central, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0357745
2, mujets, down, 0, 0.0, 2.4, 160.0, 210.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0357745
2, mujets, central, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0378756
2, mujets, down, 0, 0.0, 2.4, 210.0, 260.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0378756
2, mujets, central, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0412608
2, mujets, down, 0, 0.0, 2.4, 260.0, 320.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0412608
2, mujets, central, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0777516
2, mujets, down, 0, 0.0, 2.4, 320.0, 400.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0777516
2, mujets, central, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0860741
2, mujets, down, 0, 0.0, 2.4, 400.0, 500.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0860741
2, mujets, central, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.0942209
2, mujets, down, 0, 0.0, 2.4, 500.0, 600.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.0942209
2, mujets, central, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x))
2, mujets, up, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) + 0.104106
2, mujets, down, 0, 0.0, 2.4, 600.0, 800.0, 0, 1, (0.9203+(-3.32421e-05*x))+(-7.74664e-08*(x*x)) - 0.104106
0, comb, central, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.033299
0, comb, down, 0, 0.0, 2.4, 20.0, 30.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.033299
0, comb, central, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0146768
0, comb, down, 0, 0.0, 2.4, 30.0, 40.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0146768
0, comb, central, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.013803
0, comb, down, 0, 0.0, 2.4, 40.0, 50.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.013803
0, comb, central, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0170145
0, comb, down, 0, 0.0, 2.4, 50.0, 60.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0170145
0, comb, central, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
0, comb, up, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) + 0.0166976
0, comb, down, 0, 0.0, 2.4, 60.0, 70.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x))) - 0.0166976
0, comb, central, 0, 0.0, 2.4, 70.0, 80.0, 0, 1, 0.997942*((1.+(0.00923753*x))/(1.+(0.0096119*x)))
