OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, comb, up, 1, 0, 2.4, 30, 40, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.034023)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 40, 50, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0362764)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 40, 50, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0362764)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 50, 60, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0341996)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 50, 60, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0341996)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 60, 70, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.031248)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 60, 70, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.031248)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 70, 80, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0281222)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 70, 80, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0281222)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 80, 100, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0316684)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 80, 100, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0316684)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 100, 120, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0276272)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 100, 120, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0276272)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 120, 160, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0208828)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 120, 160, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0208828)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 160, 210, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0223511)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 160, 210, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0223511)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 210, 260, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0224121)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 210, 260, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0224121)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 260, 320, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0261939)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 260, 320, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0261939)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 320, 400, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0268247)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 320, 400, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0268247)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 400, 500, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0421413)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 400, 500, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0421413)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 500, 600, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 500, 600, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0532897)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 500, 600, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0532897)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, central, 1, 0, 2.4, 600, 800, 0, 1, "0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))" 
2, comb, down, 1, 0, 2.4, 600, 800, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))-0.0506714)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
2, comb, up, 1, 0, 2.4, 600, 800, 0, 1, "2*(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x)))+0.0506714)-(0.703389*((1.+(0.088358*x))/(1.+(0.0660291*x))))" 
